dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10133250,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133250,,1220100014,Bell,54.99982,-126.23488,NA,Canada,British Columbia,,M,Copper,"Gold, Silver",Molybdenum,Surface,,,Past Producer,,,"Bornite, Chalcocite, Chalcopyrite, Covellite, Gold, Molybdenite, Pyrite, Quartz, Silver",,Surface,,,,"Babine Lake, Granisle, Newman Mine",,"Porter, Kenneth E.",,,,,,,"CANADIAN MINES HANDBOOK 1978-79.  P. 208.CARSON, D.J.J. AND J.L. JAMBAR.  MINERALOGY, ZONAL RELATION-SHIPS AND ECONOMIC SIGNIFICANCE OF HYDROTHERMAL ALTERA-TION AT PORPHYRY DEPOSITS, BABINE LAKE AREA, BRITISHCOLUMBIA.  CIM BULLETIN, FEB. 1974, PP. 110-133.CRANSTONE, D.A. AND R.T. WHILLANS.  CANADIAN RESERVES OFCOPPER, NICKEL, LEAD, ZINC, MOLYBDENUM, SILVER AND GOLDAS OF JAN. 1, 1978.  P. 17.HOLMES, G.P. AND E.J. BROKX.  NORANDA MINES LIMITED--BELLCOPPER DIVISION.  MILLING PRACTICE IN CANADA, CIMSPECIAL VOLUME 16, 1978, PP. 120-122.MINERAL INDUSTRIES IN WESTERN CANADA.  NORANDA MINES LIMITEDBELL COPPER DIVISION.  THE TENTH COMMONWEALTH MINING ANDMETALLURGICAL CONGRESS--SEPT. 2-28, 1974; SPONSORED BYTHE CANADIAN INSTITUTE OF MINING AND METALLURGY, SECTIONVI, PP. R1-R14.NORTHERN MINER.  NORANDA EARMARKS $19 MILLION....  APRIL 19,1979, P. A9.NORANDA MINES LTD. STAFF, BELL COPPER DIVISION; IN TENTHCOMMONWEALTH MINING AND METALLURGICAL CONGRESS- SEPT. 2-28, 1974, SECTION VI, ARTICLE R, P.1-14.ETHIER, M.C. AND LARAMIE, A.L., PERFORMANCE IMPROVEMENT ATTHE BELL MINE, CIM BULL., 7/90, P. 79-83.MINING ASSOCIATION OF BRITISH COLUMBIA, NEWSLETTER, 6/91,P. 7.SCOTT, DAVID, ""THREE MINE CLOSINGS FORGE NORANDA'S POLICY ONSHUTDOWNS"", THE NORTHERN MINER, JULY 8, 1991, P. 17.ENGINEERING AND MINING JOURNAL, 5/92, P. 26.AMERICAN METAL MARKET, 6/15/92, P. 1.MINING JOURNAL, 6/19/92, P. 447.MINING JOURNAL, 3/13/92, P. 182.CARSON, DAVID J.T., JOHN L. JAMBOR, PETER L. OGRYZLO ANDTOM A. RICHARD, BELL COPPER: GEOLOGY, GEOCHEMISTRY ANDGENESIS OF A SUPERGENE- ENRICHED, BIOTITIZED PORPHYRYCOPPER DEPOSIT- WITH A SUPERIMPOSED PHYLLIC ZONE; A.SUTHERLAND BROWN, ED., PORPHYRY DEPOSITS OF THE CANADIANCORDILLERA, CIM SPECIAL VOLUME NO. 15, 1976, P.245-263.CANADIAN MINES HANDBOOK 1986-87, NORTHERN MINER PRESS,P.282.MINE RESERVES AND CURRENTLY PROMISING DEPOSITS, JAN. 1985,EMR CANADA, MR 209, P. 22.NORANDA INC., 1989 ANNUAL REPORT, P. 23.NORANDA MINERALS INC., 1989 ANNUAL REPORT, P. 9.NORANDA INC., 1984 ANNUAL REPORT, P. 27.CANADIAN MINES HANDBOOK 1987-88, P. 290.CANADIAN MINES HAND BOOK, 1992-1993, P256.",,1972,,,,1962,,
10133325,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133325,,1220100109,Porcher Island,54.02754,-130.58498,NA,Canada,British Columbia,,M,Gold,,,Underground,,,Past Producer,,,,,,,,,"Edge Pass, Surf Point",,"Porter, Kenneth E.",,,,,,,"MR 223 (GOV'T OF CANADA), 1989CURRENT LATE-STAGE CANADIAN GOLD PROJECTS (METALS ECONOMICSGROUP), 6/92, P.543-6THE NORTHERN MINER, APRIL 11, 1994, P. 3",,1929,,,,1917,,
10133424,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133424,,1220100100,Eskay Creek,56.64978,-130.46709,NA,Canada,British Columbia,,M,"Silver, Gold",,"Zinc, Lead, Copper",Underground,,,Plant,,,,,,,,,"Macy Adit, Pumphouse, Red Bluff",,"Buckingham, David A.",,,,,,,"THE MINING RECORD, AUGUST 7, 1996, VOL 107, #32, P5.""PRIME RESOURCES: EXPLORATION DRILLING AT ESKAY CREEKEXTENDS ZONES"".NORTHERN MINES, 3/8/93, PP. 1, 2.THE NORTHERN MINER, 9/24/90, P.1,2.MINING JOURNAL, 9/20/91, P.218.INTERNATIONAL CORONA CORP. ANNUAL REPORT. 1991. P.20.THE NORTHERN MINER, JUNE 1, 1992, PAGE 3.CORONA CORP., 1990 ANNUAL REPORT, P.10.NORTHERN MINER, 3/8/93, PP. 1, 2.CANADIAN MINES HANDBOOK, 1996-97, PP. 470, 348-349.",,1995,,,,1932,,
10133467,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133467,,1220100078,Gambier Island,49.5095,-123.34851,NA,Canada,British Columbia,,M,Copper,"Silver, Molybdenum, Gold",,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"NORTHERN MINER, 20TH CENTURY PROPOSES NEW COMPANY TO EXPLORESURROUNDING ACREAGE; SEPT. 13, 1979, P.3.FOX, P.E., GEOLOGICAL REPORT ON THE GAMBIER ISLAND COPPERPROSPECT, 3/9/79.NORTHERN MINER PRESS LTD, CANADIAN MINES HANDBOOK 1979-80;1979, P.279.MILLER, JOHN A., MAJOR DISCOVERY MADE BY 20TH CENTURY;NORTHERN MINER, AUG. 30, 1979, P.1, 16.NORTHERN MINES, NEW FUNDS PROVIDED 20TH CENTURY FOR GAMBIERISLAND COPPER-MOLY; NOV.29, 1979, P.A3.MR 223, 1989, B.C.-105.",,,,,,,,
10133477,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133477,,1220100107,Snip,56.66647,-131.08511,NA,Canada,British Columbia,,M,Gold,Silver,,Underground,,,Producer,,,,,,,,,"Twin, Central, Jim Claims",,"Porter, Kenneth E.",,,,,,,"CANADIAN MINES HANDBOOK, 1992-93, P 197.INTERNATIONAL CORONA CORP., 1991 ANNUAL REPORT, P11.CANADIAN MINES HANDBOOK, 1996-97, PP. 348, 487.",,1991,,,,,,
10133504,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133504,,1220100071,King Fissure,51.12486,-118.40949,NA,Canada,British Columbia,,M,"Zinc, Silver, Lead",,,Underground,,,Prospect,,,"Galena, Pyrite, Pyrrhotite, Quartz, Sphalerite",,Underground,,,,,,Rfb,,,,,,,"CANADIAN MINES HANDBOOK 1980-81.HOY, TRYGVE, OCTOBER 1980, STRATIGRAPHIC AND STRUCTURALSETTING OF STRATABOUND LEAD-ZINC DEPOSITS IN SOUTH-EASTERN B.C., BRITISH COLUMBIA MINISTRY OF ENERGY,MINES, AND PETROLEUM RESOURCES, VICTORIA, B.C.MINERAL DEVELOPMENT SECTOR, DEPARTMENT OF ENERGY, MINES ANDRESOURCES, 1980, KING FISSURE, OTTAWA, CANADA.NORTHERN MINER PRESS LTD., CANADIAN MINES HANDBOOK 1979-80;1979, P.120.ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED,EMR, MR 181, 1978, P.A-36.",,,,,,1895,,
10133505,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133505,,1220100097,Kutcho Creek,58.20264,-128.3629,NA,Canada,British Columbia,,M,"Zinc, Copper","Silver, Gold",Lead,Unknown,,,Prospect,,,,,,,,,"Jeff, Smrb",,"Porter, Kenneth E.",,,,,,,"ENERGY, MINES AND RESOURCES CANADA, CANADIAN MINERALDEPOSITS NOT BEING MINED IN 1980 MINERAL POLICY SECTOR,INTERNAL REPORT MRI 80/7, MAY,1980, P.228.NOTHERN MINER, SEPT.  28, 1978, P.1,2.ENGINEERING AND MINING JOURNAL, MAY, 1979, P.11.WORLD MINING, JULY, 1981, P.60.MINING MAGAZINE, JAPANESE TO EXPLORE FOR CU IN B.C., JUNE1981, P. 439.MINING JOURNAL, KUTCHO STUDY, FEBRUARY 4, 1983, P. 79.METALS WEEK, NOVEMBER 19, 1990, P. 3.MR 223, 1989, B.C.-336.",,,,,,,,
10133562,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133562,,1220100004,Similco,49.33313,-120.51791,NA,Canada,British Columbia,,M,Copper,"Gold, Silver",,Surface,,,Producer,,,"Bornite, Chalcopyrite, Magnetite, Molybdenite, Pyrite, Pyrrhotite",,Surface,,,,"Ingerbelle, Alabama Zone, Similkameen Mine, Copper Mountain, Similkameen Division, Ingerbelle East",,"Porter, Kenneth E.",,,,,,,"ROBERTS, RICHARD, NEWMONT TO DEVELOP COPPER MOUNTAIN;NORTHERN MINER, AUG. 31,1978, P.1,2.CANADIAN MINES HANDBOOK 1978-79.  P. 202.CANADIAN MINING JOURNAL.  BRITISH COLUMBIA--COPPER MOUNTAINEXPANSION.  OCT. 78, P. 12.HANNA, K.E., ET AL.  SIMILKAMEEN MINING CO. LTD.--NEWMONTMINING CORPORATION.  MILLING PRACTICE IN CANADA, CIMSPECIAL VOLUME 16, 1978, PP. 125-127.MACAULEY, T.N.  GEOLOGY OF THE INGERBELLE AND COPPERMOUNTAIN DEPOSITS AT PRINCETON, B.C.  CIM, APRIL 1973.MINING MAGAZINE.  GO-AHEAD FOR COPPER MOUNTAIN, B.C., MINE.OCT. 1978, P. 359.PARLIAMENT, J.H., THE SIMILKAMEEN PROJECT, CIM BULL., APRIL,1973, P.58-64.RAYMOND, GARY, ORE ESTIMATION PROBLEMS IN AN ERRATICALLYMINERALIZED OREBODY; CIM BULL., JUNE, 1979, P.90-98.WESTERN MINER, THE SIMILKAMEEN PROJECTS; DEC., 1973,P.30-38.DELAN, W.M., E.J. BALLANTYNE JR. AND T.N. MACAULEY,GEOPHYSICS OF THE COPPER MOUNTAIN AND INGERBELLE ORE-BODIES IN BRITISH COLUMBIA; CIM BULL., JULY,1975,P.90-97.SCHABAS, WILLIAM, SIMILKAMEEN PREPARES FOR MOVE TO COPPERMOUNTAIN; CANADIAN MINING JOURNAL, JUNE, 1978, P.58,61.SIMILKAMEEN MINING CO. LTD. STAFF, SIMILKAMEEN MINING CO.LTD.; IN MINERAL INDUSTRIES IN WESTERN CANADA, THE TENTHCOMMONWEALTH MINING AND METALLURGICAL CONGRESS- SEPT. 2-28, 1974, SECTION VI, ARTICLE I, P.1-12.NORTHERN MINER, NEWMONT'S SIMILKAMEEN DIVISION INCREASESOUTPUT AND PROFIT, MARCH 27, 1980, P. 31.DANIELSON, VIVIAN, PRINCETON SURVEYS POTENTIAL FOR SIMILCORESERVE EXPANSION, NORTHERN MINER, 8/13/90, P.1,19.MINING JOURNAL, SIMILCO MINE REPORT, 6/15/90, P.473,474.ENGINEERING AND MINING JOURNAL, 11/90, P.37.MINING ACTIVITY DIGEST, 12/31/90, P.8.NORTHERN MINER, PRINCETON EXPECTS NEW ESTIMATE OF MINABLERESERVES BY YEAR-END, 11/19/90, P.6.NORTHERN MINER, PRINCETON'S EARNINGS DROP AS COSTS RISE,REVENUE FALLS, 4/1/91, P.6.ENGINEERING AND MINING J., 5/91, P.46.THE NORTHERN MINER, 11/8/93, P. 14.TECK CORP., 1993 ANNUAL REPORT, P. 4-7.AMERICAN METAL MARKET, 4/15/94, P. 5.AME MINING WEEKLY, 6/10/94, P. 3.MINING JOURNAL, 5/6/94, P. 328.PRINCETON MINING CORP., PRESS RELEASE, 6/6/94.PRINCETON MINING CORP., PRESS RELEASE, 6/7/94.PLATT'S METALS WEEK, 7/11/94, P. 1.AMERICAN METAL MARKET, 7/14/94, P. 6.AMERICAN METAL MARKET, 7/20/94, P. 6.PRINCETON MINING CORP., PRESS RELEASE, 8/2/94.PRINCETON MINING CORP., PRESS RELEASE, 8/30/94.PRINCETON MINING CORP., PRESS RELEASE, 8/15/94.PRINCETON MINING CORP., PRESS RELEASE, 8/22/94.METAL BULLETIN, 11/4/93, P.8.PRINCETON MINING CORP., PRESS RELEASE, 3/9/94, 1PP.PRINCETON MINING CORP., PRESS RELEASE, 5/2/94, 2PP.PRINCETON MINING CORP., PRESS RELEASE, 6/8/94, 2PP.MINING JOURNAL, 9/2/94, P.164.PRINCETON MINING COEP., PRESS RELEASE, 9/20/94, 1PP.AMERICAN METAL MARKET, 9/23/94, P.6.PRINCETON MINING CORP., PRESS RELEASE, 10/4/94, 1PP.PRINCETON MINING CORP., PRESS RELEASE, 10/6/94, 1PP.AMERICAN METAL MARKET, 10/11/93, P.5.PRINCETON MINING CORP., PRESS RELEASE, 11/28/94, 1PP.AMERICAN METAL MARKET, V 103/N 188, 9/29/95, P.12.MACAULEY, T.N., GEOLOGY OF THE INGERBELLE AND COPPERMOUNTAIN DEPOSITS AT PRINCETON, B.C., CIM BULL., APRIL,1973, P.105-112.FAHRNI, K.C., T.N. MACAULEY AND V.A.G. PRETO, COPPERMOUNTAIN AND INGERBELLE; A SUTHERLAND BROWN, ED.,PORPHYRY DEPOSITS OF THE CANADIAN CORDILLERA, CIM SPECIALVOLUME NO. 15, 1976, P.368-375.PRETO, V.A., GEOLOGY OF COPPER MOUNTAIN.  BRITISH COLUMBIADEPARTMENT OF MINES AND PETROLEUM RESOURCES, BULLETIN 59,1972.NICE, R.W., CONCENTRATOR START-UP AT SIMILKAMEEN; CIM BULL.,SEPT., 1974, P.55-61.BARRATT, DEREK J., SEMI-AUTOGENOUS GRINDING: A COMPARISONWITH THE CONVENTIONAL ROUTE; CIM BULL., NOV., 1979,P.74-80.CANADIAN MINES HANDBOOK,  1980-81, P. 185.CANADIAN MINES HANDBOOK - 1986-1987, P. 282.ANNETT, WILLIAM, NEW IMPROVED CASSIAR MINING CORP.,CANADIAN MINING JOURNAL, APR. 1989, P. 29-33.CANADIAN MINES HANDBOOK - 1989-90, P. 101, 102.NORTHERN MINER, 6/29/92, P. 17.PRINCETON MINING CORP., 1992 ANNUAL REPORT, P. 7.PRINCETON MINING CORP., 1993 ANNUAL REPORT, P. 5.PRINCETON MINING CORP., PRESS RELEASE, 1/25/95, 1PP.PRINCETON MINING CORP., 1994 ANNUAL REPORT, P.5.",,1972,,,,1884,,
10133584,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10133584,,1220100028,Homestake Mine,51.10954,-119.82344,NA,Canada,British Columbia,,B,"Lead, Silver, Zinc",Copper,Barium-Barite,Underground,,,Prospect,,,,,Underground,,,,,,"Porter, Kenneth E.",,,,,,,"REF-THE FINANCIAL POST SURVEY OF MINES-1975,PG210; RESERVESREF-B.C. DEPT OF MINES & PET RES,G.E.M.,1970,PG 317; LOCATIOOPERATOR.REF-CNJ,DEC.,1970,PP12; GRADE & RESERVES.",,,,,,,,
10157155,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157155,,1220100108,Millie Mack,50.04156,-117.72894,NA,Canada,British Columbia,,M,Gold,Silver,,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"MR 223 (GOV'T OF CANADA), 1989CANADIAN MINES HANDBOOK, 1991-92, P.191CANADIAN MINES HANDBOOK, 1992-93, P.178MR 223 (GOV'T. OF CANADA), 1989",,1897,,,,,,
10157175,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157175,,1220100106,Hellroaring Creek,49.39988,-115.58105,NA,Canada,British Columbia,,M,Zinc,,,Surface,,,Prospect,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,
10157187,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157187,,1220100077,Ladner Creek,49.51652,-121.30124,NA,Canada,British Columbia,,M,Gold,,,Underground,,,Plant,,,"Albite, Graphite, Pyrite, Pyrophyllite, Quartz",,Underground,,,,"Mcmaster, Idaho",,"Porter, Kenneth E.",,,,,,,"ANNUAL REPORTS - CAROLIN MINES LTD., 1978-1981.BARR, O.A., ""GOLD IN THE CANADIAN CORDILLERA"", CIM BULLETIN,JUNE 1980, PP. 72-73.CANADIAN MINES HANDBOOK, 1981-1982.  PUBLISHED BY THENORTHERN MINER PRESS, P. 77.CROSS, GEORGE, ""CAROLYN MINES"", THE GEORGE CROSS NEWSLETTER,19 NOVEMBER 1981.SAMUELS, R., THE CAROLIN MINES, LADNER CREEK GOLDCONCENTRATOR, CIM 6TH ANNUAL, DISTRICT 6 MEETING,VICTORIA, B.C., OCT. 31, 1981, 10 PP.E & MJ, ""THIS MONTH IN MINING"", ""PRELIMINARY FINDINGS FAVORDEVELOPMENT OF LADNER CREEK DEPOSIT"", MARCH, 1988PAGE 108.CANADIAN MINES HANDBOOK, 1990-91, PAGE 51.E & MJ, ""EXPLORATION ROUNDUP"", ""ANGLO SWISS MINING CORP."",JULY, 1990, PAGE 9.THE NORTHERN MINER, ""CAROLIN MINES CHANGES NAME, REVIVESLADNER CREEK PROJECT"", APRIL 1990, PAGE 12.",,1981,,,,1850,,
10157212,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157212,,1220100072,Robb Lake,56.94157,-123.72937,NA,Canada,British Columbia,,M,"Zinc, Lead",Silver,,Underground,,,Prospect,,,,,Underground,,,,,,Eastern Field Operations Center (EFOC),,,,,,,"NORTHERN MINER PRESS LTD., CANADIAN MINES HANDBOOK 1979-80;1979, P.30,35,275.MINING ENGINEERING, MAY 1995, P407.ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED.EMR, MR 181, 1978, P.A-37.BARRIER REEF RESOURCES, LTD.  1976 ANNUAL REPORT.",,,,,,1971,,
10157227,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157227,,1220100075,Lorraine,55.92624,-125.43909,NA,Canada,British Columbia,,M,"Copper, Gold",,,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR 181,1978P.46GARNETT, J.A., GEOLOGY AND COPPER-MOLYBDENUM MINERALIZATIONIN THE SOUTHERN HOGEM BATHOLITH, NORTH-CENTRAL BRITISH.COLUMBIA; CIM BULL., SEPT., 1974, P.101 - 1066THE NORTHERN MINER, 3/25/91, P. 15.WILKINSON,  W.J., STEVENSON, R.W. AND GARNETT, J.A.,LORRAINE; A. SUTHERLAND BROWN, ED., IN PORPHYRY DEPOSITSOF THE CANADIAN CORDILLERA, SPECIAL VOLUME NO.15, 1976P.397 - 401.MR 223, 1989, B.C.-256.",,,,,,,,
10157241,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157241,,1220100045,Sustut,56.59983,-126.69336,NA,Canada,British Columbia,,M,Copper,,,Surface,,,Prospect,,,"Bornite, Calcite, Chalcocite, Chalcopyrite, Copper, Epidote, Hematite, Malachite, Pyrite, Quartz",,Surface,,,,Sustut Copper,,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M.VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR181,1978,P.47.GOLDER ASSOCIATE, DEPOSIT PROFILE, SUSTUT, BRITISH COLUMBIA,CANADA: UNPUBLISHED REPORT ON FILE IN MINERALS AVAILABIL-ITY FIELD OFFICE, DENVER, COLORADO, 1980, 13 PP.DEPT. OF ENERGY, MINES AND RESOURCES, CANADA, 1978, A SURVEYOF KNOWN MINERAL DEPOSITS IN CANADA THAT ARE NOT BEINGMINED: OTTAWA, ONTARIO, MINERAL DEVELOPMENT SECTOR, UNPUB-LISHED SUMMARY REPORT, SUSTUT, 3 P.EMR CANADA, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN1989, MR 223, NOV. 1989, P. BC 264.NORTHERN MINER, APRIL 12, 1973, P. 3.",,,,,,1971,,
10157258,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157258,,1220100121,Snowfields,56.51788,-130.22068,NA,Canada,British Columbia,,M,Gold,,,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"MR 223 (GOV'T. OF CANADA), 1989PRESS RELEASE, THE NORTHERN GROUP, 1/2/92",,,,,,,,
10157304,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157304,,1220100049,Glacier Gulch,54.81649,-127.30161,NA,Canada,British Columbia,,M,Molybdenum,Tungsten,,Underground,,,Prospect,,,Molybdenite,,Underground,,,,"Glacier Gulch Deposit, Hudson Bay Mountain",,"Palencia, Cesar M.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR181,1978,P.46, A-35.BRIGHT, M.J. AND D.C. JONSON, GLACIER GULCH (YORKE-HARDY),A. SUTHERLAND BROWN, ED., IN PORPHYRY DEPOSITS IN THECANADIAN CORDILLERA, SPECIAL VOLUME NO. 15, 1976,P.455-461.RESERVE WAS PROVIDED BY TOM CHERRIER AND WILL BEDISCUSSED AT THE DISTRICT MEETING OF CIM, IN FALL 1983.",,,,,,1956,,
10157319,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157319,,1220101047,Trail Zn Smt/Ref,49.1016,-117.7185,NA,Canada,British Columbia,,B,"Zinc, Refiner","Cadmium, Sulfur, Sulfur, Sulfuric Acid",,Processing Plant,,,Plant,,,,,,,,,"Trail Operations, Trail Metallurgical Complex",,"Difrancesco, Carl A.",,,,,,,"CRU ZINC MONITOR-SEPTEMBER 1996*CRU MONITOR, ZINC, APRIL 1994, P.7.",,1916,,,,,,
10157355,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157355,,1220100070,Karen,58.31088,-132.63525,NA,Canada,British Columbia,,M,Molybdenum,,,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;EMR, MR 181, 1978, P.A-38.",,,,,,,,
10157419,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157419,,1220100007,Craigmont,50.20983,-120.93125,NA,Canada,British Columbia,,M,Copper,"Iron, Gold",,Underground,,,Past Producer,,,,,Underground,,,,,,"Porter, Kenneth E.",,,,,,,"DUTHIE, R.G., CRAIGMONT AND THE MINING INDUSTRY;WESTERN MINER, FEB., 1973, P.18,19.WESTERN MINER, CRAIGMONT, AUG., 1976, P.41,43-45.WESTERN MINER, CRAIGMONT AND THE MINING INDUSTRY, FEB.,CRAIGMONT MINES LTD. STAFF, CRAIGMONT MINES LIMITED; INMINERAL INDUSTRIES IN WESTERN CANADA, THE TENTH COMMON-WEALTH MINING AND METALLURGICAL CONGRESS- SEPT. 2-28,1974, SECTION VI, ARTICLE K, P.1-19.HAWTHORN, G., CRAIGMONT MINES LIMITED; D.E. PICKETT, ED.,IN MILLING PRACTICE IN CANADA, CIM SPECIAL VOLUME 16,1978, P.93-95.NORTHERN MINER, CRAIGMONT MAY EXTEND OPERATIONS  IF COPPERPRICES MAINTAIN STRENGTH;  JAN.3, 1980, P.17.CROTEAU, A.K., MECHANICAL MAINTENANCE IN TRACKLESS SUB-LEVELCAVING AT CRAIGMONT MINES LIMITED; CIM BULL., FEB., 1970,P.155-162.APILLAR, C.L., A.J. PETRINA, E.W. COKAYNE,  HOW CRAIGMONTCHOSE SUBLEVEL CAVING AND WHY IT PROVED TO BE SUCCESSFUL;WORLD MINING, JUNE, 1971, P.22-29 (U.S. ED.).PLACER DEVELOPMENT STAFF, CRAIGMONT GOES FROM OPEN PIT TOUNDERGROUND; CANADIAN MINING JOURNAL, AUG., 1976, P.21,23WESTERN MINER, MAINTENANCE AT CRAIGMONT MINES, A KEY FACTORIN COST CONTROL; JULY, 1975, P.9-16.PRESS, D.C., J. JOHNSTONE, VENTILATION AT CRAIGMONT MINES;CIM BULL., JAN., 1976, P.75-84.",,,,,,,,
10157600,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157600,,1220100138,Tam,56.06654,-125.5516,NA,Canada,British Columbia,,M,Copper,Silver,,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"NORTHERN MINER, 7/2/90, P.12.CANADIAN MINES HANDBOOK, 1991-92, P.242,243,388.NORTHERN MINER, 3/25/91, P.15.MINING RECORD, 8/17/94, P.11.",,,,,,,,
10157606,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157606,,1220100019,Bull River,49.49988,-115.38105,NA,Canada,British Columbia,,M,Copper,"Silver, Gold",,Surface,,,Past Producer,,,,,Surface,,,,Bull River Mine,,"Porter, Kenneth E.",,,,,,,,,,,,,,,
10157633,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157633,,1220100124,Tillicum,49.98456,-117.71224,NA,Canada,British Columbia,,M,Gold,,,Surface,,,Prospect,,,,,,,,,"Heino-Money Pit Zone, Esperanza, East Ridge Zone, Grizzly",,"Porter, Kenneth E.",,,,,,,"MR 223 (GOV'T. OF CANADA), 1989THE NORTHERN MINER, 10/14/91, P.12THE NORTHERN MINER, 6/15/92, P.10MEG",,,,,,1980,,
10157669,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157669,,1220100129,Kemess South,56.99985,-126.75168,NA,Canada,British Columbia,,M,"Copper, Gold","Molybdenum, Silver",,Surface,,,Plant,,,,,,,,,"Ron 4, South Kemess, Kemess West, Du, Kemess North",,"Buckingham, David A.",,,,,,,"MINING RECORD, ""JV TO ADVANCE CEVELOPMENT OF KEMESS SOUTHGOLD-COPPER PROJECT"", FEB. 3, 1993, PAGE 1.CIM BULLETIN, ""GEOLOGY AND AGE OF THE KEMESS PORPHYRYCOPPER-MOLYBDENUM DEPOSIT NORTH-CENTRAL BRITISH COLUMBIA"",SEPTEMBER, 1980., PAGES 94-99.CANADIAN MINES HANDBOOK, 1996-97, PP. 374, 375, 494.MINING MAGAZINE, ""PROGRESS AT KEMESS SOUTH"", FEB. 2, 1993,PAGE 91.THE NORTHERN MINER, ""KEMESS PROGRESSING TOWARD MINEDEVELOPMENT APPLICATION"", JAN. 4, 1993, PAGE 3.NEWS RELEASE,  ""EL CONDOR/ST. PHILIPS ADVANCE KEMESS SOUTHPROJECT"", DEC. 17, 1992.EL CORDOR RESOURCES LTD. 1992 ANNUAL REPORT, PAGES 3, 4.ROYAL OAK MINES INC., 1996 FORM 10-K REPORT, P26.",,,,,,1965,,
10157688,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10157688,,1220100122,Spud Valley,49.98306,-126.71812,NA,Canada,British Columbia,,M,Gold,,,Underground,,,Past Producer,,,,,,,,,Roper,,"Porter, Kenneth E.",,,,,,,"MR 223 (GOV'T. OF CANADA), 1989MCADAM RESOURCES INC. ANNUAL REPORT, 1991",,1938,,,,1935,,
